 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> June 23, 2025 
 ==================================================================

 Disk File Name = /media/data/Simulations/TRIUNF/11Li(d,p)/SRIM files/8Li_900mb_CF4_90-10.txt

 Ion = Lithium [3] , Mass = 8.022488 amu

 Target Density =  4.4807E-04 g/cm3 = 5.8466E+19 atoms/cm3
 Target is a GAS 
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      H      1    078.26    017.09   
      C      6    004.35    011.32   
      F      9    017.39    071.59   
 ====================================
 Bragg Correction = -4.14%
 Stopping Units =  MeV / mm       
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  35.00 keV   2.293E-02  6.914E-03    1.07 mm   261.41 um   245.97 um  
  37.50 keV   2.383E-02  6.613E-03    1.14 mm   272.70 um   259.72 um  
  40.00 keV   2.470E-02  6.341E-03    1.21 mm   283.36 um   272.96 um  
  45.00 keV   2.641E-02  5.867E-03    1.36 mm   303.18 um   297.97 um  
  50.00 keV   2.804E-02  5.467E-03    1.50 mm   320.98 um   321.17 um  
  55.00 keV   2.963E-02  5.124E-03    1.63 mm   337.04 um   342.74 um  
  60.00 keV   3.118E-02  4.827E-03    1.76 mm   351.61 um   362.84 um  
  65.00 keV   3.268E-02  4.566E-03    1.89 mm   364.87 um   381.61 um  
  70.00 keV   3.415E-02  4.335E-03    2.01 mm   377.01 um   399.19 um  
  80.00 keV   3.700E-02  3.944E-03    2.24 mm   398.97 um   431.20 um  
  90.00 keV   3.975E-02  3.625E-03    2.47 mm   417.71 um   459.61 um  
 100.00 keV   4.241E-02  3.358E-03    2.68 mm   433.90 um   485.02 um  
 110.00 keV   4.499E-02  3.132E-03    2.88 mm   448.03 um   507.90 um  
 120.00 keV   4.750E-02  2.937E-03    3.08 mm   460.47 um   528.62 um  
 130.00 keV   4.995E-02  2.768E-03    3.26 mm   471.52 um   547.49 um  
 140.00 keV   5.235E-02  2.618E-03    3.44 mm   481.39 um   564.76 um  
 150.00 keV   5.471E-02  2.486E-03    3.61 mm   490.27 um   580.63 um  
 160.00 keV   5.703E-02  2.368E-03    3.78 mm   498.30 um   595.28 um  
 170.00 keV   5.932E-02  2.261E-03    3.94 mm   505.59 um   608.85 um  
 180.00 keV   6.157E-02  2.165E-03    4.09 mm   512.25 um   621.45 um  
 200.00 keV   6.601E-02  1.997E-03    4.39 mm   524.73 um   644.15 um  
 225.00 keV   7.142E-02  1.823E-03    4.73 mm   538.17 um   668.66 um  
 250.00 keV   7.670E-02  1.680E-03    5.06 mm   549.37 um   689.75 um  
 275.00 keV   8.185E-02  1.559E-03    5.36 mm   558.85 um   708.11 um  
 300.00 keV   8.686E-02  1.456E-03    5.65 mm   566.98 um   724.26 um  
 325.00 keV   9.173E-02  1.367E-03    5.92 mm   574.03 um   738.59 um  
 350.00 keV   9.646E-02  1.288E-03    6.18 mm   580.23 um   751.41 um  
 375.00 keV   1.010E-01  1.220E-03    6.42 mm   585.71 um   762.96 um  
 400.00 keV   1.055E-01  1.158E-03    6.66 mm   590.60 um   773.44 um  
 450.00 keV   1.138E-01  1.054E-03    7.11 mm   600.62 um   791.75 um  
 500.00 keV   1.215E-01  9.678E-04    7.52 mm   608.98 um   807.31 um  
 550.00 keV   1.285E-01  8.959E-04    7.92 mm   616.11 um   820.77 um  
 600.00 keV   1.349E-01  8.346E-04    8.29 mm   622.31 um   832.58 um  
 650.00 keV   1.407E-01  7.818E-04    8.65 mm   627.80 um   843.08 um  
 700.00 keV   1.459E-01  7.357E-04    8.99 mm   632.73 um   852.53 um  
 800.00 keV   1.547E-01  6.592E-04    9.65 mm   644.64 um   868.99 um  
 900.00 keV   1.617E-01  5.980E-04   10.28 mm   654.92 um   883.01 um  
   1.00 MeV   1.673E-01  5.479E-04   10.88 mm   664.06 um   895.26 um  
   1.10 MeV   1.717E-01  5.061E-04   11.47 mm   672.38 um   906.19 um  
   1.20 MeV   1.752E-01  4.706E-04   12.04 mm   680.07 um   916.09 um  
   1.30 MeV   1.778E-01  4.401E-04   12.61 mm   687.29 um   925.18 um  
   1.40 MeV   1.799E-01  4.135E-04   13.16 mm   694.14 um   933.62 um  
   1.50 MeV   1.814E-01  3.902E-04   13.71 mm   700.70 um   941.52 um  
   1.60 MeV   1.824E-01  3.695E-04   14.26 mm   707.02 um   948.98 um  
   1.70 MeV   1.831E-01  3.511E-04   14.81 mm   713.15 um   956.07 um  
   1.80 MeV   1.835E-01  3.345E-04   15.35 mm   719.14 um   962.85 um  
   2.00 MeV   1.834E-01  3.059E-04   16.44 mm   738.77 um   975.65 um  
   2.25 MeV   1.823E-01  2.767E-04   17.80 mm   767.37 um   990.57 um  
   2.50 MeV   1.802E-01  2.529E-04   19.17 mm   795.21 um     1.00 mm  
   2.75 MeV   1.776E-01  2.331E-04   20.57 mm   822.63 um     1.02 mm  
   3.00 MeV   1.746E-01  2.164E-04   21.99 mm   849.86 um     1.03 mm  
   3.25 MeV   1.714E-01  2.020E-04   23.43 mm   877.08 um     1.04 mm  
   3.50 MeV   1.680E-01  1.895E-04   24.90 mm   904.41 um     1.06 mm  
   3.75 MeV   1.645E-01  1.786E-04   26.40 mm   931.96 um     1.07 mm  
   4.00 MeV   1.610E-01  1.689E-04   27.93 mm   959.79 um     1.08 mm  
   4.50 MeV   1.539E-01  1.525E-04   31.11 mm     1.06 mm     1.11 mm  
   5.00 MeV   1.471E-01  1.392E-04   34.42 mm     1.17 mm     1.13 mm  
   5.50 MeV   1.406E-01  1.281E-04   37.90 mm     1.27 mm     1.16 mm  
   6.00 MeV   1.345E-01  1.188E-04   41.53 mm     1.38 mm     1.19 mm  
   6.50 MeV   1.287E-01  1.108E-04   45.33 mm     1.48 mm     1.22 mm  
   7.00 MeV   1.233E-01  1.038E-04   49.29 mm     1.59 mm     1.25 mm  
   8.00 MeV   1.136E-01  9.239E-05   57.73 mm     2.00 mm     1.31 mm  
   9.00 MeV   1.053E-01  8.333E-05   66.87 mm     2.39 mm     1.38 mm  
  10.00 MeV   9.798E-02  7.596E-05   76.71 mm     2.77 mm     1.46 mm  
  11.00 MeV   9.162E-02  6.985E-05   87.25 mm     3.16 mm     1.54 mm  
  12.00 MeV   8.603E-02  6.469E-05   98.51 mm     3.55 mm     1.63 mm  
  13.00 MeV   8.109E-02  6.028E-05  110.48 mm     3.94 mm     1.73 mm  
  14.00 MeV   7.669E-02  5.646E-05  123.15 mm     4.34 mm     1.84 mm  
  15.00 MeV   7.275E-02  5.311E-05  136.53 mm     4.75 mm     1.95 mm  
  16.00 MeV   6.921E-02  5.016E-05  150.61 mm     5.16 mm     2.08 mm  
  17.00 MeV   6.640E-02  4.754E-05  165.35 mm     5.58 mm     2.20 mm  
  18.00 MeV   6.361E-02  4.519E-05  180.73 mm     6.00 mm     2.34 mm  
  20.00 MeV   5.842E-02  4.115E-05  213.52 mm     7.61 mm     2.64 mm  
  22.50 MeV   5.341E-02  3.706E-05  258.26 mm     9.92 mm     3.04 mm  
  25.00 MeV   4.927E-02  3.374E-05  306.97 mm    12.11 mm     3.49 mm  
  27.50 MeV   4.577E-02  3.098E-05  359.59 mm    14.25 mm     3.98 mm  
  30.00 MeV   4.277E-02  2.867E-05  416.07 mm    16.37 mm     4.51 mm  
  32.50 MeV   4.018E-02  2.669E-05  476.35 mm    18.49 mm     5.07 mm  
  35.00 MeV   3.790E-02  2.497E-05  540.38 mm    20.63 mm     5.67 mm  
  37.50 MeV   3.590E-02  2.348E-05  608.13 mm    22.79 mm     6.31 mm  
  40.00 MeV   3.411E-02  2.216E-05  679.54 mm    24.97 mm     6.98 mm  
  45.00 MeV   3.106E-02  1.993E-05  833.10 mm    33.17 mm     8.41 mm  
  50.00 MeV   2.855E-02  1.813E-05    1.00 m     40.88 mm     9.98 mm  
  55.00 MeV   2.645E-02  1.664E-05    1.18 m     48.39 mm    11.68 mm  
  60.00 MeV   2.466E-02  1.539E-05    1.38 m     55.85 mm    13.49 mm  
  65.00 MeV   2.311E-02  1.432E-05    1.59 m     63.32 mm    15.43 mm  
  70.00 MeV   2.177E-02  1.339E-05    1.81 m     70.84 mm    17.49 mm  
  80.00 MeV   1.953E-02  1.187E-05    2.30 m     98.81 mm    21.96 mm  
  90.00 MeV   1.774E-02  1.067E-05    2.83 m    124.87 mm    26.88 mm  
 100.00 MeV   1.628E-02  9.698E-06    3.42 m    150.29 mm    32.25 mm  
 110.00 MeV   1.506E-02  8.895E-06    4.06 m    175.60 mm    38.06 mm  
 120.00 MeV   1.402E-02  8.220E-06    4.75 m    201.04 mm    44.29 mm  
 130.00 MeV   1.313E-02  7.644E-06    5.48 m    226.75 mm    50.94 mm  
 140.00 MeV   1.236E-02  7.146E-06    6.27 m    252.80 mm    58.01 mm  
 150.00 MeV   1.168E-02  6.711E-06    7.10 m    279.21 mm    65.48 mm  
 160.00 MeV   1.107E-02  6.328E-06    7.98 m    306.03 mm    73.35 mm  
 170.00 MeV   1.054E-02  5.989E-06    8.91 m    333.26 mm    81.62 mm  
 180.00 MeV   1.005E-02  5.685E-06    9.88 m    360.90 mm    90.27 mm  
 200.00 MeV   9.222E-03  5.164E-06   11.95 m    466.16 mm   108.74 mm  
 225.00 MeV   8.375E-03  4.638E-06   14.80 m    616.81 mm   133.93 mm  
 250.00 MeV   7.684E-03  4.213E-06   17.91 m    759.19 mm   161.40 mm  
 275.00 MeV   7.110E-03  3.861E-06   21.30 m    898.47 mm   191.08 mm  
 300.00 MeV   6.625E-03  3.566E-06   24.94 m      1.04 m    222.92 mm  
 325.00 MeV   6.209E-03  3.314E-06   28.83 m      1.18 m    256.86 mm  
 350.00 MeV   5.849E-03  3.096E-06   32.98 m      1.32 m    292.87 mm  
 375.00 MeV   5.533E-03  2.907E-06   37.37 m      1.46 m    330.88 mm  
 400.00 MeV   5.254E-03  2.740E-06   42.01 m      1.60 m    370.86 mm  
 450.00 MeV   4.784E-03  2.459E-06   51.98 m      2.14 m    456.59 mm  
 500.00 MeV   4.402E-03  2.232E-06   62.87 m      2.64 m    549.71 mm  
 550.00 MeV   4.085E-03  2.045E-06   74.66 m      3.12 m    649.95 mm  
 600.00 MeV   3.817E-03  1.888E-06   87.32 m      3.60 m    757.03 mm  
 650.00 MeV   3.589E-03  1.754E-06  100.83 m      4.08 m    870.71 mm  
 700.00 MeV   3.391E-03  1.638E-06  115.16 m      4.56 m    990.75 mm  
 800.00 MeV   3.066E-03  1.449E-06  146.17 m      6.34 m      1.25 m   
 900.00 MeV   2.810E-03  1.300E-06  180.23 m      7.97 m      1.53 m   
   1.00 GeV   2.602E-03  1.179E-06  217.21 m      9.54 m      1.83 m   
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  1.0000E-01                 eV / Angstrom 
  1.0000E+00                keV / micron   
  1.0000E+00                MeV / mm       
  2.2319E+01                keV / (ug/cm2) 
  2.2319E+01                MeV / (mg/cm2) 
  2.2319E+04                keV / (mg/cm2) 
  1.7104E+02                 eV / (1E15 atoms/cm2)
  8.1117E+00                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2008 by J.P. Biersack and J.F. Ziegler
