 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> March 20, 2025 
 ==================================================================

 Disk File Name = /media/data/Simulations/TRIUNF/11Li(d,p)/SRIM files/11Li_700mb_CF4_90-10.txt

 Ion = Lithium [3] , Mass = 11.04379 amu

 Target Density =  3.4850E-04 g/cm3 = 3.8846E+19 atoms/cm3
 Target is a GAS 
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      H      1    078.26    017.09   
      C      6    004.35    011.32   
      F      9    017.39    071.59   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / mm       
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  35.00 keV   1.335E-02  4.723E-03    1.71 mm   424.41 um   384.28 um  
  37.50 keV   1.386E-02  4.520E-03    1.83 mm   444.09 um   407.31 um  
  40.00 keV   1.435E-02  4.335E-03    1.95 mm   462.76 um   429.59 um  
  45.00 keV   1.530E-02  4.013E-03    2.19 mm   497.71 um   472.02 um  
  50.00 keV   1.622E-02  3.742E-03    2.42 mm   529.35 um   511.72 um  
  55.00 keV   1.711E-02  3.509E-03    2.64 mm   558.13 um   548.93 um  
  60.00 keV   1.797E-02  3.307E-03    2.86 mm   584.41 um   583.86 um  
  65.00 keV   1.881E-02  3.129E-03    3.08 mm   608.50 um   616.69 um  
  70.00 keV   1.962E-02  2.972E-03    3.29 mm   630.66 um   647.62 um  
  80.00 keV   2.120E-02  2.705E-03    3.69 mm   671.00 um   704.38 um  
  90.00 keV   2.273E-02  2.488E-03    4.07 mm   705.75 um   755.25 um  
 100.00 keV   2.420E-02  2.306E-03    4.43 mm   736.00 um   801.10 um  
 110.00 keV   2.562E-02  2.151E-03    4.78 mm   762.58 um   842.67 um  
 120.00 keV   2.701E-02  2.018E-03    5.12 mm   786.12 um   880.57 um  
 130.00 keV   2.837E-02  1.902E-03    5.44 mm   807.13 um   915.27 um  
 140.00 keV   2.969E-02  1.800E-03    5.75 mm   825.99 um   947.18 um  
 150.00 keV   3.099E-02  1.710E-03    6.05 mm   843.03 um   976.65 um  
 160.00 keV   3.226E-02  1.629E-03    6.34 mm   858.49 um     1.00 mm  
 170.00 keV   3.351E-02  1.556E-03    6.62 mm   872.60 um     1.03 mm  
 180.00 keV   3.474E-02  1.490E-03    6.89 mm   885.51 um     1.05 mm  
 200.00 keV   3.714E-02  1.374E-03    7.41 mm   909.71 um     1.10 mm  
 225.00 keV   4.006E-02  1.255E-03    8.02 mm   935.90 um     1.14 mm  
 250.00 keV   4.291E-02  1.157E-03    8.59 mm   957.86 um     1.18 mm  
 275.00 keV   4.569E-02  1.074E-03    9.13 mm   976.54 um     1.22 mm  
 300.00 keV   4.843E-02  1.003E-03    9.64 mm   992.63 um     1.25 mm  
 325.00 keV   5.111E-02  9.421E-04   10.13 mm     1.01 mm     1.28 mm  
 350.00 keV   5.374E-02  8.885E-04   10.59 mm     1.02 mm     1.30 mm  
 375.00 keV   5.633E-02  8.411E-04   11.03 mm     1.03 mm     1.33 mm  
 400.00 keV   5.887E-02  7.990E-04   11.45 mm     1.04 mm     1.35 mm  
 450.00 keV   6.379E-02  7.271E-04   12.25 mm     1.06 mm     1.38 mm  
 500.00 keV   6.849E-02  6.680E-04   12.99 mm     1.08 mm     1.41 mm  
 550.00 keV   7.297E-02  6.185E-04   13.68 mm     1.09 mm     1.44 mm  
 600.00 keV   7.721E-02  5.763E-04   14.34 mm     1.10 mm     1.46 mm  
 650.00 keV   8.121E-02  5.399E-04   14.96 mm     1.11 mm     1.48 mm  
 700.00 keV   8.497E-02  5.082E-04   15.55 mm     1.12 mm     1.50 mm  
 800.00 keV   9.177E-02  4.554E-04   16.67 mm     1.14 mm     1.53 mm  
 900.00 keV   9.765E-02  4.133E-04   17.72 mm     1.16 mm     1.56 mm  
   1.00 MeV   1.027E-01  3.788E-04   18.71 mm     1.17 mm     1.58 mm  
   1.10 MeV   1.070E-01  3.499E-04   19.65 mm     1.19 mm     1.60 mm  
   1.20 MeV   1.106E-01  3.254E-04   20.57 mm     1.20 mm     1.62 mm  
   1.30 MeV   1.136E-01  3.044E-04   21.45 mm     1.21 mm     1.63 mm  
   1.40 MeV   1.162E-01  2.861E-04   22.32 mm     1.22 mm     1.64 mm  
   1.50 MeV   1.183E-01  2.699E-04   23.17 mm     1.23 mm     1.66 mm  
   1.60 MeV   1.201E-01  2.557E-04   24.00 mm     1.24 mm     1.67 mm  
   1.70 MeV   1.216E-01  2.429E-04   24.82 mm     1.25 mm     1.68 mm  
   1.80 MeV   1.228E-01  2.315E-04   25.64 mm     1.25 mm     1.69 mm  
   2.00 MeV   1.246E-01  2.117E-04   27.25 mm     1.28 mm     1.71 mm  
   2.25 MeV   1.258E-01  1.916E-04   29.24 mm     1.32 mm     1.73 mm  
   2.50 MeV   1.262E-01  1.751E-04   31.22 mm     1.35 mm     1.75 mm  
   2.75 MeV   1.259E-01  1.614E-04   33.20 mm     1.38 mm     1.77 mm  
   3.00 MeV   1.252E-01  1.499E-04   35.18 mm     1.42 mm     1.79 mm  
   3.25 MeV   1.242E-01  1.399E-04   37.18 mm     1.45 mm     1.81 mm  
   3.50 MeV   1.228E-01  1.313E-04   39.21 mm     1.48 mm     1.83 mm  
   3.75 MeV   1.213E-01  1.237E-04   41.25 mm     1.51 mm     1.84 mm  
   4.00 MeV   1.196E-01  1.170E-04   43.32 mm     1.54 mm     1.86 mm  
   4.50 MeV   1.161E-01  1.057E-04   47.56 mm     1.66 mm     1.89 mm  
   5.00 MeV   1.123E-01  9.648E-05   51.93 mm     1.78 mm     1.92 mm  
   5.50 MeV   1.085E-01  8.882E-05   56.46 mm     1.90 mm     1.95 mm  
   6.00 MeV   1.048E-01  8.235E-05   61.14 mm     2.02 mm     1.98 mm  
   6.50 MeV   1.012E-01  7.680E-05   65.99 mm     2.14 mm     2.01 mm  
   7.00 MeV   9.772E-02  7.200E-05   71.02 mm     2.26 mm     2.04 mm  
   8.00 MeV   9.128E-02  6.407E-05   81.60 mm     2.72 mm     2.11 mm  
   9.00 MeV   8.549E-02  5.779E-05   92.91 mm     3.17 mm     2.18 mm  
  10.00 MeV   8.031E-02  5.268E-05  104.97 mm     3.61 mm     2.26 mm  
  11.00 MeV   7.566E-02  4.845E-05  117.79 mm     4.05 mm     2.34 mm  
  12.00 MeV   7.150E-02  4.488E-05  131.38 mm     4.49 mm     2.43 mm  
  13.00 MeV   6.775E-02  4.182E-05  145.74 mm     4.94 mm     2.52 mm  
  14.00 MeV   6.437E-02  3.917E-05  160.88 mm     5.40 mm     2.62 mm  
  15.00 MeV   6.131E-02  3.685E-05  176.79 mm     5.86 mm     2.73 mm  
  16.00 MeV   5.852E-02  3.481E-05  193.48 mm     6.33 mm     2.84 mm  
  17.00 MeV   5.598E-02  3.299E-05  210.94 mm     6.81 mm     2.96 mm  
  18.00 MeV   5.365E-02  3.136E-05  229.18 mm     7.29 mm     3.09 mm  
  20.00 MeV   4.954E-02  2.856E-05  267.96 mm     9.15 mm     3.37 mm  
  22.50 MeV   4.533E-02  2.572E-05  320.70 mm    11.84 mm     3.76 mm  
  25.00 MeV   4.197E-02  2.342E-05  378.00 mm    14.38 mm     4.20 mm  
  27.50 MeV   3.885E-02  2.151E-05  439.90 mm    16.87 mm     4.67 mm  
  30.00 MeV   3.637E-02  1.990E-05  506.39 mm    19.34 mm     5.19 mm  
  32.50 MeV   3.421E-02  1.853E-05  577.25 mm    21.82 mm     5.75 mm  
  35.00 MeV   3.231E-02  1.734E-05  652.42 mm    24.31 mm     6.35 mm  
  37.50 MeV   3.063E-02  1.630E-05  731.86 mm    26.82 mm     6.98 mm  
  40.00 MeV   2.913E-02  1.539E-05  815.52 mm    29.36 mm     7.65 mm  
  45.00 MeV   2.657E-02  1.384E-05  995.18 mm    38.91 mm     9.09 mm  
  50.00 MeV   2.446E-02  1.259E-05    1.19 m     47.87 mm    10.67 mm  
  55.00 MeV   2.268E-02  1.156E-05    1.40 m     56.59 mm    12.37 mm  
  60.00 MeV   2.117E-02  1.069E-05    1.63 m     65.24 mm    14.20 mm  
  65.00 MeV   1.986E-02  9.945E-06    1.88 m     73.89 mm    16.16 mm  
  70.00 MeV   1.872E-02  9.302E-06    2.13 m     82.60 mm    18.23 mm  
  80.00 MeV   1.681E-02  8.246E-06    2.70 m    115.02 mm    22.74 mm  
  90.00 MeV   1.529E-02  7.413E-06    3.32 m    145.18 mm    27.70 mm  
 100.00 MeV   1.403E-02  6.739E-06    4.00 m    174.59 mm    33.11 mm  
 110.00 MeV   1.299E-02  6.181E-06    4.75 m    203.85 mm    38.95 mm  
 120.00 MeV   1.210E-02  5.712E-06    5.54 m    233.26 mm    45.22 mm  
 130.00 MeV   1.133E-02  5.312E-06    6.40 m    262.95 mm    51.91 mm  
 140.00 MeV   1.067E-02  4.966E-06    7.31 m    293.03 mm    59.02 mm  
 150.00 MeV   1.008E-02  4.665E-06    8.27 m    323.54 mm    66.53 mm  
 160.00 MeV   9.563E-03  4.399E-06    9.29 m    354.51 mm    74.44 mm  
 170.00 MeV   9.099E-03  4.163E-06   10.36 m    385.95 mm    82.75 mm  
 180.00 MeV   8.683E-03  3.952E-06   11.48 m    417.86 mm    91.45 mm  
 200.00 MeV   7.964E-03  3.590E-06   13.89 m    539.62 mm   110.01 mm  
 225.00 MeV   7.230E-03  3.224E-06   17.18 m    714.00 mm   135.34 mm  
 250.00 MeV   6.631E-03  2.929E-06   20.79 m    878.88 mm   162.96 mm  
 275.00 MeV   6.133E-03  2.685E-06   24.71 m      1.04 m    192.83 mm  
 300.00 MeV   5.712E-03  2.479E-06   28.94 m      1.20 m    224.90 mm  
 325.00 MeV   5.350E-03  2.304E-06   33.46 m      1.36 m    259.11 mm  
 350.00 MeV   5.036E-03  2.153E-06   38.28 m      1.52 m    295.43 mm  
 375.00 MeV   4.761E-03  2.021E-06   43.38 m      1.69 m    333.81 mm  
 400.00 MeV   4.517E-03  1.905E-06   48.77 m      1.85 m    374.21 mm  
 450.00 MeV   4.106E-03  1.710E-06   60.38 m      2.48 m    460.99 mm  
 500.00 MeV   3.772E-03  1.553E-06   73.08 m      3.07 m    555.48 mm  
 550.00 MeV   3.494E-03  1.422E-06   86.85 m      3.64 m    657.40 mm  
 600.00 MeV   3.260E-03  1.313E-06  101.67 m      4.20 m    766.55 mm  
 650.00 MeV   3.060E-03  1.220E-06  117.50 m      4.76 m    882.70 mm  
 700.00 MeV   2.886E-03  1.140E-06  134.32 m      5.33 m      1.01 m   
 800.00 MeV   2.600E-03  1.008E-06  170.83 m      7.43 m      1.27 m   
 900.00 MeV   2.374E-03  9.040E-07  211.08 m      9.37 m      1.56 m   
   1.00 GeV   2.191E-03  8.203E-07  254.93 m     11.25 m      1.88 m   
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  1.0000E-01                 eV / Angstrom 
  1.0000E+00                keV / micron   
  1.0000E+00                MeV / mm       
  2.8695E+01                keV / (ug/cm2) 
  2.8695E+01                MeV / (mg/cm2) 
  2.8695E+04                keV / (mg/cm2) 
  2.5742E+02                 eV / (1E15 atoms/cm2)
  1.1541E+01                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2008 by J.P. Biersack and J.F. Ziegler
