 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> June 02, 2025 
 ==================================================================

 Disk File Name = /media/data/Simulations/TRIUNF/11Li(d,p)/SRIM files/9Li_900mb_CF4_95-05.txt

 Ion = Lithium [3] , Mass = 9.02679 amu

 Target Density =  2.9667E-04 g/cm3 = 4.6690E+19 atoms/cm3
 Target is a GAS 
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      H      1    088.37    030.32   
      C      6    002.33    009.53   
      F      9    009.30    060.15   
 ====================================
 Bragg Correction = -4.14%
 Stopping Units =  MeV / mm       
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  35.00 keV   1.300E-02  3.699E-03    1.96 mm   429.82 um   408.03 um  
  37.50 keV   1.352E-02  3.532E-03    2.09 mm   448.27 um   431.07 um  
  40.00 keV   1.404E-02  3.381E-03    2.23 mm   465.61 um   453.17 um  
  45.00 keV   1.504E-02  3.120E-03    2.48 mm   497.84 um   494.76 um  
  50.00 keV   1.601E-02  2.901E-03    2.73 mm   526.55 um   533.14 um  
  55.00 keV   1.695E-02  2.714E-03    2.97 mm   552.29 um   568.63 um  
  60.00 keV   1.788E-02  2.552E-03    3.21 mm   575.48 um   601.54 um  
  65.00 keV   1.878E-02  2.410E-03    3.43 mm   596.48 um   632.12 um  
  70.00 keV   1.966E-02  2.285E-03    3.65 mm   615.58 um   660.63 um  
  80.00 keV   2.139E-02  2.074E-03    4.07 mm   650.12 um   712.18 um  
  90.00 keV   2.306E-02  1.903E-03    4.46 mm   679.31 um   757.56 um  
 100.00 keV   2.469E-02  1.760E-03    4.83 mm   704.28 um   797.82 um  
 110.00 keV   2.629E-02  1.639E-03    5.19 mm   725.90 um   833.80 um  
 120.00 keV   2.785E-02  1.535E-03    5.52 mm   744.78 um   866.16 um  
 130.00 keV   2.939E-02  1.445E-03    5.84 mm   761.41 um   895.44 um  
 140.00 keV   3.090E-02  1.366E-03    6.15 mm   776.17 um   922.06 um  
 150.00 keV   3.239E-02  1.295E-03    6.44 mm   789.35 um   946.37 um  
 160.00 keV   3.386E-02  1.233E-03    6.73 mm   801.19 um   968.68 um  
 170.00 keV   3.531E-02  1.176E-03    7.00 mm   811.89 um   989.23 um  
 180.00 keV   3.675E-02  1.125E-03    7.26 mm   821.59 um     1.01 mm  
 200.00 keV   3.958E-02  1.037E-03    7.76 mm   839.92 um     1.04 mm  
 225.00 keV   4.306E-02  9.454E-04    8.34 mm   859.60 um     1.08 mm  
 250.00 keV   4.648E-02  8.701E-04    8.88 mm   875.83 um     1.11 mm  
 275.00 keV   4.983E-02  8.067E-04    9.38 mm   889.43 um     1.14 mm  
 300.00 keV   5.311E-02  7.527E-04    9.85 mm   901.00 um     1.16 mm  
 325.00 keV   5.633E-02  7.060E-04   10.30 mm   910.96 um     1.18 mm  
 350.00 keV   5.947E-02  6.652E-04   10.72 mm   919.63 um     1.20 mm  
 375.00 keV   6.254E-02  6.293E-04   11.12 mm   927.25 um     1.21 mm  
 400.00 keV   6.552E-02  5.973E-04   11.50 mm   934.01 um     1.23 mm  
 450.00 keV   7.122E-02  5.429E-04   12.22 mm   948.17 um     1.25 mm  
 500.00 keV   7.655E-02  4.982E-04   12.89 mm   959.85 um     1.28 mm  
 550.00 keV   8.148E-02  4.608E-04   13.52 mm   969.72 um     1.29 mm  
 600.00 keV   8.602E-02  4.290E-04   14.11 mm   978.22 um     1.31 mm  
 650.00 keV   9.016E-02  4.016E-04   14.67 mm   985.68 um     1.32 mm  
 700.00 keV   9.392E-02  3.777E-04   15.21 mm   992.32 um     1.34 mm  
 800.00 keV   1.003E-01  3.381E-04   16.23 mm     1.01 mm     1.36 mm  
 900.00 keV   1.055E-01  3.065E-04   17.19 mm     1.02 mm     1.37 mm  
   1.00 MeV   1.095E-01  2.806E-04   18.12 mm     1.04 mm     1.39 mm  
   1.10 MeV   1.127E-01  2.591E-04   19.01 mm     1.05 mm     1.40 mm  
   1.20 MeV   1.152E-01  2.408E-04   19.89 mm     1.06 mm     1.42 mm  
   1.30 MeV   1.171E-01  2.251E-04   20.74 mm     1.07 mm     1.43 mm  
   1.40 MeV   1.185E-01  2.114E-04   21.59 mm     1.08 mm     1.44 mm  
   1.50 MeV   1.195E-01  1.994E-04   22.43 mm     1.09 mm     1.45 mm  
   1.60 MeV   1.202E-01  1.888E-04   23.26 mm     1.09 mm     1.46 mm  
   1.70 MeV   1.206E-01  1.793E-04   24.09 mm     1.10 mm     1.46 mm  
   1.80 MeV   1.209E-01  1.708E-04   24.91 mm     1.11 mm     1.47 mm  
   2.00 MeV   1.208E-01  1.561E-04   26.56 mm     1.14 mm     1.49 mm  
   2.25 MeV   1.199E-01  1.411E-04   28.64 mm     1.18 mm     1.50 mm  
   2.50 MeV   1.185E-01  1.289E-04   30.73 mm     1.22 mm     1.52 mm  
   2.75 MeV   1.168E-01  1.188E-04   32.85 mm     1.26 mm     1.54 mm  
   3.00 MeV   1.148E-01  1.102E-04   35.01 mm     1.30 mm     1.55 mm  
   3.25 MeV   1.127E-01  1.028E-04   37.20 mm     1.34 mm     1.57 mm  
   3.50 MeV   1.105E-01  9.644E-05   39.44 mm     1.38 mm     1.58 mm  
   3.75 MeV   1.082E-01  9.084E-05   41.72 mm     1.42 mm     1.60 mm  
   4.00 MeV   1.059E-01  8.590E-05   44.06 mm     1.46 mm     1.61 mm  
   4.50 MeV   1.014E-01  7.754E-05   48.88 mm     1.62 mm     1.64 mm  
   5.00 MeV   9.703E-02  7.074E-05   53.91 mm     1.78 mm     1.67 mm  
   5.50 MeV   9.285E-02  6.509E-05   59.18 mm     1.93 mm     1.70 mm  
   6.00 MeV   8.891E-02  6.032E-05   64.67 mm     2.09 mm     1.73 mm  
   6.50 MeV   8.521E-02  5.624E-05   70.41 mm     2.24 mm     1.76 mm  
   7.00 MeV   8.175E-02  5.270E-05   76.40 mm     2.40 mm     1.80 mm  
   8.00 MeV   7.549E-02  4.687E-05   89.13 mm     3.01 mm     1.87 mm  
   9.00 MeV   7.005E-02  4.225E-05  102.87 mm     3.60 mm     1.95 mm  
  10.00 MeV   6.531E-02  3.850E-05  117.65 mm     4.17 mm     2.04 mm  
  11.00 MeV   6.115E-02  3.539E-05  133.47 mm     4.74 mm     2.13 mm  
  12.00 MeV   5.748E-02  3.277E-05  150.33 mm     5.32 mm     2.24 mm  
  13.00 MeV   5.423E-02  3.053E-05  168.23 mm     5.90 mm     2.35 mm  
  14.00 MeV   5.134E-02  2.859E-05  187.18 mm     6.49 mm     2.48 mm  
  15.00 MeV   4.874E-02  2.689E-05  207.16 mm     7.09 mm     2.61 mm  
  16.00 MeV   4.640E-02  2.539E-05  228.18 mm     7.70 mm     2.75 mm  
  17.00 MeV   4.428E-02  2.406E-05  250.23 mm     8.32 mm     2.90 mm  
  18.00 MeV   4.235E-02  2.286E-05  273.31 mm     8.95 mm     3.06 mm  
  20.00 MeV   3.923E-02  2.081E-05  322.37 mm    11.35 mm     3.41 mm  
  22.50 MeV   3.559E-02  1.874E-05  389.27 mm    14.81 mm     3.90 mm  
  25.00 MeV   3.279E-02  1.705E-05  462.44 mm    18.10 mm     4.44 mm  
  27.50 MeV   3.043E-02  1.566E-05  541.57 mm    21.31 mm     5.03 mm  
  30.00 MeV   2.842E-02  1.448E-05  626.56 mm    24.51 mm     5.68 mm  
  32.50 MeV   2.668E-02  1.348E-05  717.34 mm    27.70 mm     6.37 mm  
  35.00 MeV   2.515E-02  1.261E-05  813.83 mm    30.92 mm     7.10 mm  
  37.50 MeV   2.380E-02  1.186E-05  915.98 mm    34.17 mm     7.88 mm  
  40.00 MeV   2.261E-02  1.119E-05    1.02 m     37.46 mm     8.71 mm  
  45.00 MeV   2.056E-02  1.006E-05    1.26 m     49.88 mm    10.48 mm  
  50.00 MeV   1.889E-02  9.150E-06    1.51 m     61.53 mm    12.43 mm  
  55.00 MeV   1.748E-02  8.397E-06    1.78 m     72.90 mm    14.53 mm  
  60.00 MeV   1.629E-02  7.762E-06    2.08 m     84.18 mm    16.80 mm  
  65.00 MeV   1.526E-02  7.220E-06    2.40 m     95.49 mm    19.21 mm  
  70.00 MeV   1.436E-02  6.752E-06    2.74 m    106.89 mm    21.78 mm  
  80.00 MeV   1.287E-02  5.983E-06    3.47 m    149.37 mm    27.36 mm  
  90.00 MeV   1.169E-02  5.377E-06    4.29 m    188.94 mm    33.53 mm  
 100.00 MeV   1.071E-02  4.887E-06    5.18 m    227.58 mm    40.26 mm  
 110.00 MeV   9.904E-03  4.481E-06    6.15 m    266.07 mm    47.55 mm  
 120.00 MeV   9.217E-03  4.141E-06    7.20 m    304.77 mm    55.38 mm  
 130.00 MeV   8.626E-03  3.850E-06    8.32 m    343.90 mm    63.74 mm  
 140.00 MeV   8.113E-03  3.598E-06    9.51 m    383.55 mm    72.63 mm  
 150.00 MeV   7.663E-03  3.379E-06   10.78 m    423.79 mm    82.05 mm  
 160.00 MeV   7.264E-03  3.186E-06   12.12 m    464.65 mm    91.97 mm  
 170.00 MeV   6.909E-03  3.015E-06   13.53 m    506.15 mm   102.40 mm  
 180.00 MeV   6.589E-03  2.861E-06   15.01 m    548.29 mm   113.32 mm  
 200.00 MeV   6.039E-03  2.599E-06   18.18 m    709.21 mm   136.65 mm  
 225.00 MeV   5.479E-03  2.334E-06   22.53 m    939.69 mm   168.52 mm  
 250.00 MeV   5.023E-03  2.119E-06   27.30 m      1.16 m    203.31 mm  
 275.00 MeV   4.644E-03  1.942E-06   32.47 m      1.37 m    240.95 mm  
 300.00 MeV   4.324E-03  1.793E-06   38.05 m      1.58 m    281.38 mm  
 325.00 MeV   4.050E-03  1.666E-06   44.02 m      1.80 m    324.52 mm  
 350.00 MeV   3.812E-03  1.557E-06   50.38 m      2.01 m    370.33 mm  
 375.00 MeV   3.604E-03  1.461E-06   57.13 m      2.23 m    418.74 mm  
 400.00 MeV   3.420E-03  1.377E-06   64.25 m      2.45 m    469.71 mm  
 450.00 MeV   3.110E-03  1.236E-06   79.58 m      3.27 m    579.15 mm  
 500.00 MeV   2.858E-03  1.122E-06   96.35 m      4.05 m    698.24 mm  
 550.00 MeV   2.649E-03  1.028E-06  114.52 m      4.80 m    826.64 mm  
 600.00 MeV   2.473E-03  9.484E-07  134.05 m      5.54 m    964.04 mm  
 650.00 MeV   2.322E-03  8.810E-07  154.92 m      6.28 m      1.11 m   
 700.00 MeV   2.192E-03  8.228E-07  177.07 m      7.02 m      1.26 m   
 800.00 MeV   1.978E-03  7.274E-07  225.10 m      9.78 m      1.60 m   
 900.00 MeV   1.809E-03  6.525E-07  277.96 m     12.32 m      1.96 m   
   1.00 GeV   1.672E-03  5.920E-07  335.45 m     14.77 m      2.35 m   
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  1.0000E-01                 eV / Angstrom 
  1.0000E+00                keV / micron   
  1.0000E+00                MeV / mm       
  3.3709E+01                keV / (ug/cm2) 
  3.3709E+01                MeV / (mg/cm2) 
  3.3709E+04                keV / (mg/cm2) 
  2.1418E+02                 eV / (1E15 atoms/cm2)
  1.2239E+01                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2008 by J.P. Biersack and J.F. Ziegler
