 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> May 05, 2025 
 ==================================================================

 Disk File Name = /media/data/Simulations/TRIUNF/11Li(d,p)/SRIM files/3He_900mb_CF4_90-10.txt

 Ion = Helium [2] , Mass = 3.016029 amu

 Target Density =  4.4807E-04 g/cm3 = 4.9946E+19 atoms/cm3
 Target is a GAS 
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      H      1    078.26    017.09   
      C      6    004.35    011.32   
      F      9    017.39    071.59   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / mm       
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  35.00 keV   3.441E-02  1.007E-03    1.26 mm   260.22 um   282.43 um  
  37.50 keV   3.567E-02  9.577E-04    1.32 mm   265.20 um   290.37 um  
  40.00 keV   3.690E-02  9.138E-04    1.39 mm   269.77 um   297.79 um  
  45.00 keV   3.923E-02  8.381E-04    1.51 mm   278.08 um   311.28 um  
  50.00 keV   4.145E-02  7.752E-04    1.62 mm   285.23 um   323.28 um  
  55.00 keV   4.357E-02  7.220E-04    1.73 mm   291.48 um   334.04 um  
  60.00 keV   4.560E-02  6.763E-04    1.84 mm   296.99 um   343.78 um  
  65.00 keV   4.755E-02  6.366E-04    1.94 mm   301.90 um   352.66 um  
  70.00 keV   4.943E-02  6.017E-04    2.04 mm   306.31 um   360.79 um  
  80.00 keV   5.301E-02  5.432E-04    2.23 mm   314.43 um   375.23 um  
  90.00 keV   5.637E-02  4.959E-04    2.40 mm   321.23 um   387.71 um  
 100.00 keV   5.953E-02  4.569E-04    2.57 mm   327.04 um   398.67 um  
 110.00 keV   6.251E-02  4.241E-04    2.73 mm   332.07 um   408.39 um  
 120.00 keV   6.532E-02  3.960E-04    2.88 mm   336.50 um   417.11 um  
 130.00 keV   6.798E-02  3.718E-04    3.03 mm   340.44 um   425.01 um  
 140.00 keV   7.049E-02  3.505E-04    3.17 mm   343.97 um   432.21 um  
 150.00 keV   7.287E-02  3.318E-04    3.31 mm   347.16 um   438.82 um  
 160.00 keV   7.512E-02  3.151E-04    3.44 mm   350.08 um   444.92 um  
 170.00 keV   7.725E-02  3.002E-04    3.57 mm   352.75 um   450.59 um  
 180.00 keV   7.926E-02  2.867E-04    3.69 mm   355.23 um   455.88 um  
 200.00 keV   8.293E-02  2.633E-04    3.94 mm   360.46 um   465.50 um  
 225.00 keV   8.694E-02  2.393E-04    4.23 mm   366.61 um   476.07 um  
 250.00 keV   9.034E-02  2.197E-04    4.51 mm   372.00 um   485.41 um  
 275.00 keV   9.319E-02  2.032E-04    4.78 mm   376.82 um   493.80 um  
 300.00 keV   9.553E-02  1.892E-04    5.04 mm   381.21 um   501.43 um  
 325.00 keV   9.741E-02  1.771E-04    5.29 mm   385.26 um   508.47 um  
 350.00 keV   9.887E-02  1.666E-04    5.55 mm   389.04 um   515.02 um  
 375.00 keV   9.997E-02  1.573E-04    5.80 mm   392.62 um   521.17 um  
 400.00 keV   1.007E-01  1.491E-04    6.05 mm   396.03 um   526.99 um  
 450.00 keV   1.014E-01  1.352E-04    6.54 mm   405.44 um   537.86 um  
 500.00 keV   1.013E-01  1.238E-04    7.03 mm   414.39 um   547.97 um  
 550.00 keV   1.005E-01  1.143E-04    7.52 mm   423.07 um   557.53 um  
 600.00 keV   9.924E-02  1.062E-04    8.02 mm   431.59 um   566.71 um  
 650.00 keV   9.768E-02  9.928E-05    8.53 mm   440.07 um   575.63 um  
 700.00 keV   9.593E-02  9.326E-05    9.04 mm   448.56 um   584.37 um  
 800.00 keV   9.211E-02  8.328E-05   10.10 mm   477.66 um   601.59 um  
 900.00 keV   8.820E-02  7.534E-05   11.21 mm   507.14 um   618.74 um  
   1.00 MeV   8.440E-02  6.886E-05   12.36 mm   537.27 um   636.10 um  
   1.10 MeV   8.079E-02  6.347E-05   13.57 mm   568.18 um   653.84 um  
   1.20 MeV   7.741E-02  5.891E-05   14.83 mm   599.95 um   672.08 um  
   1.30 MeV   7.425E-02  5.500E-05   16.15 mm   632.62 um   690.94 um  
   1.40 MeV   7.133E-02  5.160E-05   17.52 mm   666.19 um   710.48 um  
   1.50 MeV   6.862E-02  4.862E-05   18.95 mm   700.67 um   730.77 um  
   1.60 MeV   6.610E-02  4.599E-05   20.43 mm   736.04 um   751.86 um  
   1.70 MeV   6.375E-02  4.364E-05   21.97 mm   772.28 um   773.79 um  
   1.80 MeV   6.158E-02  4.153E-05   23.56 mm   809.38 um   796.59 um  
   2.00 MeV   5.765E-02  3.791E-05   26.92 mm   947.22 um   844.90 um  
   2.25 MeV   5.341E-02  3.422E-05   31.42 mm     1.15 mm   910.55 um  
   2.50 MeV   4.978E-02  3.122E-05   36.26 mm     1.35 mm   982.17 um  
   2.75 MeV   4.664E-02  2.873E-05   41.44 mm     1.55 mm     1.06 mm  
   3.00 MeV   4.390E-02  2.663E-05   46.96 mm     1.75 mm     1.14 mm  
   3.25 MeV   4.147E-02  2.482E-05   52.81 mm     1.94 mm     1.23 mm  
   3.50 MeV   3.932E-02  2.326E-05   59.00 mm     2.14 mm     1.33 mm  
   3.75 MeV   3.740E-02  2.190E-05   65.51 mm     2.35 mm     1.43 mm  
   4.00 MeV   3.566E-02  2.069E-05   72.35 mm     2.55 mm     1.54 mm  
   4.50 MeV   3.267E-02  1.865E-05   86.99 mm     3.31 mm     1.77 mm  
   5.00 MeV   3.017E-02  1.700E-05  102.90 mm     4.03 mm     2.02 mm  
   5.50 MeV   2.805E-02  1.562E-05  120.08 mm     4.73 mm     2.29 mm  
   6.00 MeV   2.623E-02  1.447E-05  138.49 mm     5.43 mm     2.59 mm  
   6.50 MeV   2.484E-02  1.348E-05  158.07 mm     6.12 mm     2.90 mm  
   7.00 MeV   2.347E-02  1.262E-05  178.76 mm     6.82 mm     3.23 mm  
   8.00 MeV   2.114E-02  1.121E-05  223.63 mm     9.37 mm     3.95 mm  
   9.00 MeV   1.931E-02  1.009E-05  273.11 mm    11.76 mm     4.74 mm  
  10.00 MeV   1.779E-02  9.190E-06  327.03 mm    14.08 mm     5.59 mm  
  11.00 MeV   1.652E-02  8.441E-06  385.33 mm    16.38 mm     6.51 mm  
  12.00 MeV   1.543E-02  7.810E-06  447.93 mm    18.69 mm     7.50 mm  
  13.00 MeV   1.449E-02  7.270E-06  514.77 mm    21.03 mm     8.55 mm  
  14.00 MeV   1.366E-02  6.804E-06  585.79 mm    23.39 mm     9.66 mm  
  15.00 MeV   1.294E-02  6.396E-06  660.96 mm    25.78 mm    10.84 mm  
  16.00 MeV   1.229E-02  6.036E-06  740.21 mm    28.21 mm    12.07 mm  
  17.00 MeV   1.171E-02  5.717E-06  823.52 mm    30.68 mm    13.36 mm  
  18.00 MeV   1.119E-02  5.431E-06  910.83 mm    33.18 mm    14.71 mm  
  20.00 MeV   1.028E-02  4.940E-06    1.10 m     42.59 mm    17.59 mm  
  22.50 MeV   9.350E-03  4.443E-06    1.35 m     56.05 mm    21.51 mm  
  25.00 MeV   8.587E-03  4.041E-06    1.63 m     68.81 mm    25.77 mm  
  27.50 MeV   7.948E-03  3.708E-06    1.93 m     81.31 mm    30.38 mm  
  30.00 MeV   7.406E-03  3.428E-06    2.26 m     93.77 mm    35.32 mm  
  32.50 MeV   6.939E-03  3.189E-06    2.61 m    106.28 mm    40.58 mm  
  35.00 MeV   6.532E-03  2.982E-06    2.98 m    118.90 mm    46.17 mm  
  37.50 MeV   6.174E-03  2.802E-06    3.37 m    131.67 mm    52.08 mm  
  40.00 MeV   5.857E-03  2.642E-06    3.79 m    144.61 mm    58.31 mm  
  45.00 MeV   5.318E-03  2.375E-06    4.68 m    193.02 mm    71.68 mm  
  50.00 MeV   4.879E-03  2.158E-06    5.66 m    238.56 mm    86.27 mm  
  55.00 MeV   4.512E-03  1.979E-06    6.73 m    283.05 mm   102.05 mm  
  60.00 MeV   4.201E-03  1.829E-06    7.88 m    327.26 mm   118.98 mm  
  65.00 MeV   3.935E-03  1.700E-06    9.11 m    371.61 mm   137.05 mm  
  70.00 MeV   3.703E-03  1.589E-06   10.42 m    416.32 mm   156.24 mm  
  80.00 MeV   3.320E-03  1.407E-06   13.27 m    581.72 mm   197.89 mm  
  90.00 MeV   3.015E-03  1.264E-06   16.43 m    735.80 mm   243.81 mm  
 100.00 MeV   2.767E-03  1.148E-06   19.89 m    886.14 mm   293.85 mm  
 110.00 MeV   2.561E-03  1.052E-06   23.64 m      1.04 m    347.90 mm  
 120.00 MeV   2.387E-03  9.718E-07   27.68 m      1.19 m    405.86 mm  
 130.00 MeV   2.238E-03  9.031E-07   32.01 m      1.34 m    467.63 mm  
 140.00 MeV   2.108E-03  8.439E-07   36.61 m      1.49 m    533.11 mm  
 150.00 MeV   1.995E-03  7.922E-07   41.48 m      1.65 m    602.22 mm  
 160.00 MeV   1.895E-03  7.467E-07   46.63 m      1.80 m    674.87 mm  
 170.00 MeV   1.806E-03  7.063E-07   52.03 m      1.96 m    750.99 mm  
 180.00 MeV   1.726E-03  6.702E-07   57.69 m      2.12 m    830.51 mm  
 200.00 MeV   1.589E-03  6.084E-07   69.76 m      2.73 m    999.50 mm  
 225.00 MeV   1.450E-03  5.460E-07   86.23 m      3.60 m      1.23 m   
 250.00 MeV   1.337E-03  4.956E-07  104.18 m      4.42 m      1.48 m   
 275.00 MeV   1.243E-03  4.540E-07  123.57 m      5.21 m      1.74 m   
 300.00 MeV   1.165E-03  4.190E-07  144.33 m      5.99 m      2.03 m   
 325.00 MeV   1.097E-03  3.892E-07  166.44 m      6.77 m      2.33 m   
 350.00 MeV   1.039E-03  3.635E-07  189.84 m      7.55 m      2.64 m   
 375.00 MeV   9.886E-04  3.411E-07  214.49 m      8.34 m      2.97 m   
 400.00 MeV   9.439E-04  3.214E-07  240.36 m      9.12 m      3.32 m   
 450.00 MeV   8.688E-04  2.883E-07  295.57 m     12.04 m      4.05 m   
 500.00 MeV   8.081E-04  2.615E-07  355.23 m     14.73 m      4.83 m   
 550.00 MeV   7.581E-04  2.395E-07  419.09 m     17.31 m      5.66 m   
 600.00 MeV   7.162E-04  2.210E-07  486.93 m     19.83 m      6.53 m   
 650.00 MeV   6.805E-04  2.052E-07  558.53 m     22.30 m      7.44 m   
 700.00 MeV   6.498E-04  1.916E-07  633.70 m     24.74 m      8.39 m   
 800.00 MeV   5.997E-04  1.693E-07  793.86 m     33.62 m     10.39 m   
 900.00 MeV   5.607E-04  1.518E-07  966.29 m     41.60 m     12.50 m   
   1.00 GeV   5.294E-04  1.376E-07    1.15 km    49.11 m     14.71 m   
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  1.0000E-01                 eV / Angstrom 
  1.0000E+00                keV / micron   
  1.0000E+00                MeV / mm       
  2.2319E+01                keV / (ug/cm2) 
  2.2319E+01                MeV / (mg/cm2) 
  2.2319E+04                keV / (mg/cm2) 
  2.0022E+02                 eV / (1E15 atoms/cm2)
  2.3622E+01                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2008 by J.P. Biersack and J.F. Ziegler
