! 3He range in H180C10F40
! apply ZOOM for details
Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al,Pergamon Press,NY(low energy)	Energy (MeV/u)3	2 - ATIMA 1.2 LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2 without LS-correction	Energy (MeV/u)5	4 - ATIMA 1.4 H.Weick, improved mean charge formula for HI	Energy (MeV/u)6	5 - Range straggling - method [0] - LISE	Energy (MeV/u)7	6 - Range straggling - method [1] - Atima	Energy (MeV/u)8	7 - Lateral range - method [0] - LISE	Energy (MeV/u)9	8 - Lateral range - method [1] - Atima	Energy (MeV/u)10	9 - Lateral range - method [2] - PDG	
0.350000	13764.5   	0.350000	13764.5   	0.350000	13950.7   	0.350000	13950.7   	0.350000	13950.9   	0.350000	83.1901   	0.350000	83.8296   	0.350000	527.542   	0.350000	839.329   	0.350000	516.636   	
0.400000	15639.6   	0.400000	15639.6   	0.400000	15886.9   	0.400000	15886.9   	0.400000	15887.2   	0.400000	93.9837   	0.400000	93.4807   	0.400000	567.076   	0.400000	895.335   	0.400000	554.634   	
0.450000	17638.7   	0.450000	17638.7   	0.450000	17943.5   	0.450000	17943.5   	0.450000	17943.7   	0.450000	106.128   	0.450000	104.15    	0.450000	607.236   	0.450000	951.691   	0.450000	593.504   	
0.500000	19764.1   	0.500000	19764.1   	0.500000	20124.9   	0.500000	20124.9   	0.500000	20125.2   	0.500000	119.646   	0.500000	115.848   	0.500000	648.69    	0.500000	1009.42   	0.500000	633.806   	
0.600000	24395.8   	0.600000	24395.8   	0.600000	24870.9   	0.600000	24870.9   	0.600000	24871.2   	0.600000	150.765   	0.600000	142.524   	0.600000	735.35    	0.600000	1128.76   	0.600000	718.707   	
0.700000	29531     	0.700000	29531     	0.700000	30130     	0.700000	30130     	0.700000	30130.3   	0.700000	187.138   	0.700000	174.528   	0.700000	827.793   	0.700000	1254.52   	0.700000	809.604   	
0.800000	35160.1   	0.800000	35160.1   	0.800000	35896.2   	0.800000	35896.2   	0.800000	35896.4   	0.800000	228.479   	0.800000	211.154   	0.800000	926.388   	0.800000	1387.23   	0.800000	906.932   	
0.900000	41271.8   	0.900000	41271.8   	0.900000	42159.1   	0.900000	42159.1   	0.900000	42159.4   	0.900000	274.501   	0.900000	251.677   	0.900000	1031.08   	0.900000	1526.82   	0.900000	1010.66   	
1.000000	47855.1   	1.000000	47855.1   	1.000000	48907.4   	1.000000	48907.4   	1.000000	48907.7   	1.000000	324.961   	1.000000	295.587   	1.000000	1141.99   	1.000000	1673.49   	1.000000	1120.76   	
1.250000	66311.6   	1.250000	66311.6   	1.250000	67831.8   	1.250000	67831.8   	1.250000	67832.1   	1.250000	469.316   	1.250000	418.058   	1.250000	1437.54   	1.250000	2051.82   	1.250000	1423.23   	
1.500000	87522.2   	1.500000	87522.2   	1.500000	89580.1   	1.500000	89580.1   	1.500000	89580.3   	1.500000	638.176   	1.500000	556.34    	1.500000	1768.99   	1.500000	2470.4    	1.500000	1763.32   	
