! 3H range in H180C10F40
! apply ZOOM for details
Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al,Pergamon Press,NY(low energy)	Energy (MeV/u)3	2 - ATIMA 1.2 LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2 without LS-correction	Energy (MeV/u)5	4 - ATIMA 1.4 H.Weick, improved mean charge formula for HI	Energy (MeV/u)6	5 - Range straggling - method [0] - LISE	Energy (MeV/u)7	6 - Range straggling - method [1] - Atima	Energy (MeV/u)8	7 - Lateral range - method [0] - LISE	Energy (MeV/u)9	8 - Lateral range - method [1] - Atima	Energy (MeV/u)10	9 - Lateral range - method [2] - PDG	
0.350000	37113.3   	0.350000	37113.3   	0.350000	40055.5   	0.350000	40055.5   	0.350000	40055.8   	0.350000	233.228   	0.350000	260.939   	0.350000	1270.74   	0.350000	1846.82   	0.350000	1221.78   	
0.400000	44335     	0.400000	44335     	0.400000	47323.3   	0.400000	47323.3   	0.400000	47323.6   	0.400000	282.296   	0.400000	307.448   	0.400000	1413.15   	0.400000	2031.28   	0.400000	1360.79   	
0.450000	52124.7   	0.450000	52124.7   	0.450000	55181.6   	0.450000	55181.6   	0.450000	55181.9   	0.450000	337.042   	0.450000	358.089   	0.450000	1563.52   	0.450000	2224.47   	0.450000	1508.45   	
0.500000	60468.7   	0.500000	60468.7   	0.500000	63627.3   	0.500000	63627.3   	0.500000	63627.6   	0.500000	397.333   	0.500000	412.692   	0.500000	1722.16   	0.500000	2426.77   	0.500000	1664.68   	
0.600000	78773     	0.600000	78773     	0.600000	82251.2   	0.600000	82251.2   	0.600000	82251.5   	0.600000	533.917   	0.600000	534.236   	0.600000	2057.79   	0.600000	2859.09   	0.600000	2003.32   	
0.700000	99167.9   	0.700000	99167.9   	0.700000	103123    	0.700000	103123    	0.700000	103123    	0.700000	690.764   	0.700000	676.097   	0.700000	2424.7    	0.700000	3327.33   	0.700000	2375.9    	
0.800000	121589    	0.800000	121589    	0.800000	126165    	0.800000	126165    	0.800000	126165    	0.800000	866.704   	0.800000	835.087   	0.800000	2823.39   	0.800000	3830.5    	0.800000	2771      	
0.900000	145983    	0.900000	145983    	0.900000	151302    	0.900000	151302    	0.900000	151302    	0.900000	1060.76   	0.900000	1008.41   	0.900000	3252.9    	0.900000	4367.07   	0.900000	3164.09   	
1.000000	172306    	1.000000	172306    	1.000000	178469    	1.000000	178469    	1.000000	178470    	1.000000	1272.17   	1.000000	1194.29   	1.000000	3712.08   	1.000000	4935.37   	1.000000	3587.84   	
1.250000	246308    	1.250000	246308    	1.250000	254915    	1.250000	254915    	1.250000	254915    	1.250000	1872.85   	1.250000	1707      	1.250000	4982.05   	1.250000	6461.86   	1.250000	4774.11   	
1.500000	331645    	1.500000	331645    	1.500000	343018    	1.500000	343018    	1.500000	343018    	1.500000	2571.89   	1.500000	2280.76   	1.500000	6383.31   	1.500000	8122.24   	1.500000	6132.96   	
1.750000	427941    	1.750000	427941    	1.750000	442287    	1.750000	442287    	1.750000	442287    	1.750000	3365.48   	1.750000	2910.29   	1.750000	7929.63   	1.750000	9933.04   	1.750000	7656.16   	
2.000000	534894    	2.000000	534894    	2.000000	552361    	2.000000	552361    	2.000000	552361    	2.000000	4251.27   	2.000000	3592.54   	2.000000	9633.63   	2.000000	11907.4   	2.000000	9337.75   	
2.250000	652252    	2.250000	652252    	2.250000	672962    	2.250000	672962    	2.250000	672962    	2.250000	5227.65   	2.250000	4325.57   	2.250000	11490.7   	2.250000	14038.7   	2.250000	11173.2   	
2.500000	780001    	2.500000	779801    	2.500000	803866    	2.500000	803866    	2.500000	803866    	2.500000	6293.42   	2.500000	5108.01   	2.500000	13497.2   	2.500000	16321.5   	2.500000	13159.1   	
3.000000	1.07758e+06	3.000000	1.06474e+06	3.000000	1.09587e+06	3.000000	1.09587e+06	3.000000	1.09587e+06	3.000000	8689.62   	3.000000	6817.3    	3.000000	17947.5   	3.000000	21325.6   	3.000000	17571.2   	
3.500000	1.41535e+06	3.500000	1.38847e+06	3.500000	1.4272e+06	3.500000	1.4272e+06	3.500000	1.4272e+06	3.500000	11434.1   	3.500000	8714.01   	3.500000	22966.5   	3.500000	26893.2   	3.500000	22556.4   	
4.000000	1.79241e+06	4.000000	1.74997e+06	4.000000	1.79694e+06	4.000000	1.79694e+06	4.000000	1.79694e+06	4.000000	14522.7   	4.000000	10793.2   	4.000000	28541.3   	4.000000	33004.7   	4.000000	28101.7   	
4.500000	2.20802e+06	4.500000	2.14839e+06	4.500000	2.20435e+06	4.500000	2.20435e+06	4.500000	2.20435e+06	4.500000	17951.6   	4.500000	13050.9   	4.500000	34661.6   	4.500000	39644.7   	4.500000	34197     	
5.000000	2.66154e+06	5.000000	2.58301e+06	5.000000	2.64882e+06	5.000000	2.64882e+06	5.000000	2.64882e+06	5.000000	21718.1   	5.000000	15483.6   	5.000000	41319.1   	5.000000	46800.5   	5.000000	40834.1   	
5.500000	3.1524e+06	5.500000	3.05321e+06	5.500000	3.12981e+06	5.500000	3.12981e+06	5.500000	3.12981e+06	5.500000	25819.4   	5.500000	18088.4   	5.500000	48506.9   	5.500000	54461.2   	5.500000	48005.9   	
6.000000	3.68008e+06	6.000000	3.55843e+06	6.000000	3.64686e+06	6.000000	3.64686e+06	6.000000	3.64686e+06	6.000000	30253.2   	6.000000	20862.6   	6.000000	56219     	6.000000	62617.8   	6.000000	55706.6   	
